ClothID,Age,Review Title,Customer Rating,Positive Review Count,Section,Department,Category,Online Time,Cost,Recommended IND
1070.0,41,Great camo pant!,5.0,0.0,General Petite,Bottoms,Pants,8.098797813111856,43.89394230361185,1
1056.0,20,Roll-ups that are versitile,5.0,3.0,General,Bottoms,Pants,6.9455961906787484,86.47500210184457,1
867.0,28,"Great shirt, but don't expect it to last",3.0,0.0,General Petite,Tops,Knits,3.5937125828672483,47.80342951552356,1
868.0,55,Beautiful. unique. flattering,5.0,0.0,General Petite,Tops,Knits,10.072015073384652,56.86670145490009,1
866.0,47,Fun glam holiday top,4.0,1.0,General,Tops,Knits,7.636219815989354,65.70785193015632,1
983.0,48,Unique jacket,4.0,0.0,General,Jackets,Jackets,6.34858771845244,95.590431957974,1
883.0,22,Want this in every color,5.0,1.0,General,Tops,Knits,7.647851001127198,77.44122421121506,1
1087.0,45,"Unless you are twiggy, this is shape less",1.0,0.0,General Petite,Dresses,Dresses,36.71493673896699,78.36763335468102,0
936.0,42,Flattering!,5.0,0.0,General Petite,Tops,Sweaters,3.86975852032132,91.43453193709352,1
1008.0,43,Very pretty,5.0,10.0,General Petite,Bottoms,Skirts,10.831993623431911,67.68017607091608,1
1078.0,36,Good fall dress,3.0,0.0,General Petite,Dresses,Dresses,6.851973278740137,149.16663413930632,0
1085.0,22,Awesome flare!,5.0,1.0,General Petite,Dresses,Dresses,3.2485722303560127,71.70841265078674,1
1086.0,66,Not for me,3.0,2.0,General,Dresses,Dresses,17.833240584804333,100.2711828843924,1
1044.0,56,Very comfortable and flattering,5.0,21.0,General,Bottoms,Pants,11.492138065547136,87.79486450746049,1
1086.0,30,Perfect fall dress,5.0,0.0,General,Dresses,Dresses,11.804796131497008,83.41885179698707,1
1078.0,37,Lovely lines,4.0,1.0,General,Dresses,Dresses,10.815673055965796,134.57088450397268,1
828.0,38,Time will tell,4.0,1.0,General,Tops,Blouses,6.727736440370227,51.12243890773279,1
1081.0,29,So in love,4.0,0.0,General Petite,Dresses,Dresses,2.35460538439054,115.42355573583968,1
996.0,69,Lovely!,5.0,2.0,General Petite,Bottoms,Skirts,3.950847713719834,51.40138537371341,1
1110.0,48,Happy yellow!,5.0,0.0,General,Dresses,Dresses,11.107178593272222,107.2221322979346,1
1126.0,31,Love this jacket,5.0,0.0,General Petite,Jackets,Outerwear,9.473450918832828,172.2490790064237,1
860.0,40,Cute top,5.0,1.0,General,Tops,Knits,9.050668523121278,91.37857628058109,1
1162.0,41,Love,5.0,0.0,Intimates,Intimate,Lounge,10.429492634273236,110.30880904577135,1
829.0,28,Short!,2.0,0.0,General,Tops,Blouses,17.88187762729327,43.773336653494816,0
863.0,50,Great on-trend t-shirt!,5.0,0.0,General,Tops,Knits,10.960211722471476,36.83645447586965,1
1110.0,45,"Pretty, but not for mr",3.0,0.0,General,Dresses,Dresses,16.852663156678485,111.8891651213483,1
829.0,55,Nice but nah...,1.0,1.0,General,Tops,Blouses,11.792709584775686,27.911435511194654,0
949.0,33,Cute classic,5.0,0.0,General,Tops,Sweaters,10.294612540818989,54.90999627816383,1
996.0,39,Love fox head print,4.0,7.0,General,Bottoms,Skirts,15.64831696570771,72.76284135649905,1
1065.0,24,Perfection! minus one thing,4.0,0.0,General,Bottoms,Pants,5.541612930452613,40.24637947123495,1
1078.0,36,Adorable,5.0,3.0,General Petite,Dresses,Dresses,4.398068652507942,72.8692836292117,1
1030.0,67,Yikes these run small!,2.0,6.0,General,Bottoms,Jeans,13.86393523737841,68.51619608067632,0
850.0,36,Fantastic tank!,5.0,0.0,General,Tops,Blouses,4.803373889820904,45.39601693336882,1
1094.0,38,See through potato sack,1.0,3.0,General Petite,Dresses,Dresses,50.549079876589246,126.52493170118127,0
1080.0,62,Fabulous retro style!,5.0,8.0,General Petite,Dresses,Dresses,8.714194721093692,125.276932534481,1
828.0,53,Top is too shear with see through front,2.0,0.0,General,Tops,Blouses,12.727256329346826,72.63468353214778,0
1110.0,35,Not for petites,2.0,2.0,General,Dresses,Dresses,21.644510318264413,55.06870986472277,0
1122.0,56,Beautiful coat,5.0,0.0,General,Jackets,Outerwear,3.85674335109589,127.97287952573323,1
1085.0,31,"Beautiful, but a bit boxy",4.0,7.0,General Petite,Dresses,Dresses,11.75092528479106,136.48640432005516,1
1077.0,45,Love it,5.0,4.0,General Petite,Dresses,Dresses,8.418194215051255,47.88981373847757,1
1076.0,48,Didn't love.,3.0,3.0,General Petite,Dresses,Dresses,18.14099975085724,49.24398325940552,0
861.0,32,Cute tee,4.0,0.0,General,Tops,Knits,11.032816135867009,46.45042199155803,1
997.0,57,Classically contemporary,5.0,0.0,General Petite,Bottoms,Skirts,6.441461852258267,50.94860698461252,1
828.0,40,Worth the price,4.0,2.0,General Petite,Tops,Blouses,7.579116356174319,67.87063823305226,1
831.0,50,Timeless black velvet top,5.0,2.0,General Petite,Tops,Blouses,3.9530883710078246,61.28328578867768,1
1078.0,33,Petite fits great!,5.0,1.0,General,Dresses,Dresses,4.3297971054948095,99.65966543292882,1
280.0,26,Would be really cute on a tall girl,3.0,3.0,Intimates,Intimate,Swim,5.8538888684537165,50.68848138462698,0
881.0,61,Perfect top,5.0,0.0,General,Tops,Knits,4.594390013854043,101.0248926394547,1
1037.0,22,Must have but....,3.0,1.0,General,Bottoms,Jeans,21.176247243321487,76.19517639871339,1
1044.0,41,Cute and comfortable,5.0,3.0,General,Bottoms,Pants,14.317402332708308,42.63577394358609,1
949.0,42,Wanted to love,3.0,17.0,General,Tops,Sweaters,5.8100582462410095,67.46027897880637,0
835.0,53,Got two colors!,5.0,0.0,General,Tops,Blouses,7.157407336024098,77.73283897842185,1
904.0,68,Beautiful fabric and detailing,5.0,0.0,General,Tops,Fine gauge,3.5417014493390653,45.336735744527495,1
862.0,62,Gorgeously draped top,5.0,4.0,General Petite,Tops,Knits,5.964020640108413,72.26992683880644,1
985.0,67,Love this,5.0,0.0,General,Jackets,Jackets,8.320576741773674,83.13096297464793,1
868.0,30,My new favorite top,5.0,0.0,General,Tops,Knits,5.687384617627615,52.64371455425919,1
823.0,42,"Beautiful top, but a steep price tag",5.0,3.0,General,Tops,Blouses,4.135776025225116,28.977218212612748,1
867.0,25,So hot!!,5.0,0.0,General,Tops,Knits,10.880147042167234,43.63516607708758,1
1099.0,34,Super soft but can make you look frumpy,5.0,0.0,General Petite,Dresses,Dresses,9.090608430801304,123.5147617005314,1
862.0,35,Love this top!,5.0,0.0,General,Tops,Knits,4.650532247014574,44.58257269004247,1
867.0,79,Very flattering!,5.0,0.0,General,Tops,Knits,12.235986159136916,90.95503592008528,1
873.0,52,So much potential,3.0,11.0,General,Tops,Knits,19.3288629442536,69.61182928726053,1
479.0,56,"Super cute, stylish, versatile shorts!",5.0,4.0,General,Bottoms,Shorts,3.783844239655677,32.244438578068724,1
964.0,24,"Good jacket, just not my look",4.0,2.0,General Petite,Jackets,Jackets,7.560845789971912,134.949913393448,1
862.0,42,Versatile top but size up!,4.0,6.0,General,Tops,Knits,7.347193914188237,93.4533665026632,1
744.0,63,Beautiful chemise!,5.0,0.0,Intimates,Intimate,Intimates,10.952288375149006,73.464839193903,1
868.0,24,Nice spring top,4.0,0.0,General,Tops,Knits,8.934374837329198,61.08529620006783,1
1110.0,35,"Oh, so gorgeous",5.0,0.0,General,Dresses,Dresses,2.7286635924457827,129.57134184099124,1
825.0,43,Fun & flirty take on preppy look,5.0,1.0,General Petite,Tops,Blouses,8.11148909005967,62.01889749602668,1
1099.0,43,Perfect dress for autumn,4.0,7.0,General Petite,Dresses,Dresses,2.4029056296557387,56.58363207156778,1
829.0,43,Darling top!,5.0,1.0,General,Tops,Blouses,14.175943379294552,47.897957928438544,1
850.0,36,Perfect top for going out or work,5.0,0.0,General Petite,Tops,Blouses,2.195775305610697,22.629279487684805,1
1089.0,29,Not exactly as pictured,2.0,2.0,General,Dresses,Dresses,25.371587378251203,111.02803679305688,0
905.0,48,A cutie,5.0,5.0,General,Tops,Fine gauge,10.01233738371032,46.17862150707715,1
156.0,31,Tights,5.0,0.0,Intimates,Intimate,Legwear,6.087044968863957,100.44136534069132,1
1060.0,37,Lovely with one complaint,4.0,3.0,General,Bottoms,Pants,7.410344494979178,109.84376702309488,1
1095.0,30,Size up,5.0,0.0,General,Dresses,Dresses,12.965638717353915,76.2551014844106,1
1077.0,26,Lovely!,5.0,0.0,General,Dresses,Dresses,10.00715606009916,73.81898150997372,1
875.0,41,Gorgeous tee!,5.0,3.0,General,Tops,Knits,5.798091760202119,41.87616044470276,1
306.0,33,"Cheap, thin fabric. too bad.",1.0,0.5,General Petite,Bottoms,Pants,7.8498244870793235,111.49064482612228,0
1110.0,23,Beautiful!,5.0,0.0,General Petite,Dresses,Dresses,3.131937267522021,70.39836396647293,1
1020.0,33,Cute skirt!,5.0,0.0,General,Bottoms,Skirts,5.939375696560061,57.79497329703563,1
936.0,32,So comfy,5.0,1.0,General Petite,Tops,Sweaters,12.14023000423371,93.2144892036091,1
996.0,32,Great skirt,5.0,0.0,General Petite,Bottoms,Skirts,10.629096684297028,61.30308023699765,1
862.0,29,Very soft and cute design,4.0,0.0,General Petite,Tops,Knits,10.100028166320111,48.46712922393436,1
974.0,67,"Murky colors, not a refined jacket",3.0,1.0,General,Jackets,Jackets,6.45806966116148,128.04311530299964,0
1081.0,39,Great dress,4.0,0.0,General Petite,Dresses,Dresses,6.215435688688442,92.84182268347163,1
1077.0,60,Some major design flaws,3.0,0.0,General,Dresses,Dresses,6.263352741027523,51.65136221435239,0
1056.0,22,I love these pants!,5.0,0.0,General,Bottoms,Pants,10.55504916459595,41.97741699923648,1
818.0,38,So pretty,5.0,0.0,General,Tops,Blouses,11.886181423765882,64.13358544108223,1
1030.0,60,Love,5.0,1.0,General,Bottoms,Jeans,10.198803475840371,107.9564858561777,1
1094.0,56,"Beautiful dress, but huge!",3.0,0.0,General,Dresses,Dresses,8.126871438631618,92.31061785654204,1
1039.0,44,Don't bother,1.0,0.0,General,Bottoms,Jeans,27.352503688422864,120.69281761124049,0
1146.0,52,Happy addition to fall wardrobe,4.0,4.0,General,Trend,Trend,10.599872282471509,51.67490734255847,1
1077.0,56,Cute pattern but weird fit,2.0,1.0,General Petite,Dresses,Dresses,9.073766586547892,108.46966347024146,0
1008.0,41,Va va voom!,5.0,0.0,General Petite,Bottoms,Skirts,3.3006992058962723,51.16167217562474,1
1091.0,34,Beautiful!,5.0,1.0,General Petite,Dresses,Dresses,6.839486204120149,118.82831481729404,1
1059.0,42,"Lovely pants, but the strecth out a great deal",3.0,0.0,General Petite,Bottoms,Pants,6.874572793208503,50.583396356389045,1
862.0,42,Great black turtleneck,5.0,0.0,General Petite,Tops,Knits,4.140513663636927,49.18213726937056,1
1009.0,30,Disappointing,1.0,18.0,General,Bottoms,Skirts,41.50735013796921,48.02333352109188,0
862.0,29,Satisfactory,3.0,0.0,General,Tops,Knits,22.10614200529157,99.00904283083383,0
937.0,40,Frumpy,3.0,2.0,General,Tops,Sweaters,18.158456001500248,61.3815044339418,0
865.0,48,Classic and elegant,4.0,2.0,General Petite,Tops,Knits,14.857309947011007,106.0501765572354,1
867.0,25,Comfortable & sexy,5.0,0.0,General Petite,Tops,Knits,9.819655031775223,62.99666203518841,1
868.0,77,Very see thru,1.0,2.0,General,Tops,Knits,34.56660574679026,98.6779293000758,0
836.0,53,Too big....,3.0,0.0,General Petite,Tops,Blouses,12.615444832049027,66.05451335398404,0
1025.0,26,My staple jean,5.0,1.0,General,Bottoms,Jeans,7.90421734462956,106.0623453178912,1
1037.0,39,Love these!!,5.0,3.0,General Petite,Bottoms,Jeans,2.3542480094234746,81.68683220663537,1
1078.0,27,Bit disappointed,3.0,0.0,General,Dresses,Dresses,16.273545374240967,45.682426893129495,1
1081.0,39,I like this one,5.0,5.0,General,Dresses,Dresses,7.79415993228076,84.6587318288986,1
929.0,56,Very simple but adorable form,4.0,7.0,General,Tops,Sweaters,2.982509687809115,94.95394895061877,1
917.0,66,Great cardigan,4.0,0.0,General,Tops,Fine gauge,11.896149756550066,34.91688702305183,1
667.0,42,"Loose, flowy top",5.0,0.0,General Petite,Intimate,Lounge,12.801354481600248,57.875673218786105,1
831.0,63,Beautiful top,5.0,7.0,General Petite,Tops,Blouses,4.581903893888776,48.52266733047303,1
884.0,45,Disappointed,2.0,2.0,General Petite,Tops,Knits,15.023692074825068,68.853407784017,0
895.0,35,"Fits strange, flimsy material",2.0,0.0,General,Tops,Fine gauge,22.555540863482403,55.4375366281384,0
862.0,57,Best purchase i've made in a long time,5.0,4.0,General,Tops,Knits,12.365810099096509,102.38596448826311,1
998.0,39,So nice for fall,4.0,2.0,General,Bottoms,Skirts,8.314137350429977,67.10962715863867,1
1104.0,51,Comfortable and work appropriate,5.0,1.0,General,Dresses,Dresses,7.7164092963104896,58.03483852471071,1
1078.0,36,Beautiful dress!,4.0,1.0,General,Dresses,Dresses,3.53663704319632,147.9153050334419,1
1022.0,36,Great fit!,5.0,4.0,General,Bottoms,Jeans,3.629836502983657,42.02835259758718,1
377.0,40,See through and strange,1.0,8.0,Intimates,Intimate,Lounge,6.661592323351063,69.5012965475394,0
48.0,33,Gorgeous and flattering,5.0,0.0,Intimates,Intimate,Intimates,5.22140897686276,29.03890915682224,1
867.0,36,Perfect shirt for leggings!,5.0,3.0,General Petite,Tops,Knits,2.0654286565772053,88.42215678990968,1
850.0,51,Perfect summer blouse,5.0,1.0,General,Tops,Blouses,10.84705529699896,29.97023718480096,1
1059.0,38,Not what i had hoped for...,2.0,0.0,General,Bottoms,Pants,14.279719407117074,111.97604140391512,0
1072.0,29,Wish this had worked out!,4.0,0.0,General,Dresses,Dresses,11.679697177600104,144.04403794387397,1
861.0,33,The perfect striped t,5.0,0.0,General Petite,Tops,Knits,12.36711789883155,53.78230113895814,1
866.0,53,Great quality,3.0,0.0,General,Tops,Knits,17.73383861176947,88.48477643884401,1
940.0,38,"Ok, but...",4.0,9.0,General,Tops,Sweaters,14.28680035772874,61.61171943061923,1
916.0,46,Cabled crossover wrap,4.0,5.0,General Petite,Tops,Fine gauge,8.748475149153698,54.61198095081197,1
1094.0,47,Gorgeus dress,5.0,0.0,General,Dresses,Dresses,4.324426099519983,73.78438018868682,1
1056.0,29,The size 24 are gone!,4.0,2.0,General,Bottoms,Pants,9.512861135041552,66.72202284708928,1
867.0,46,Hello shower curtain,2.0,0.0,General,Tops,Knits,16.24503310726247,76.85009731311384,0
1078.0,49,Versatile dress!,5.0,1.0,General,Dresses,Dresses,2.358346960871421,99.58152059340594,1
1096.0,39,"Beautiful green, great fit, scratchy",4.0,1.0,General,Dresses,Dresses,7.201015687006853,40.45596784958229,1
868.0,37,"Thin, boxy",2.0,0.0,General,Tops,Knits,24.599055482207064,84.20579068981112,0
861.0,44,Strike a pose,5.0,4.0,General,Tops,Knits,1.8652858128644745,70.36625748558751,1
821.0,43,Unique and adorable,4.0,0.0,General,Tops,Blouses,7.975841648247821,44.06087762920873,1
1060.0,23,So beautiful!,5.0,2.0,General,Bottoms,Pants,3.425540238519453,119.69074677791596,1
1078.0,73,Cute and stylish,5.0,0.0,General,Dresses,Dresses,6.9562093996831695,51.27298633129455,1
1094.0,37,Meh,3.0,1.0,General,Dresses,Dresses,15.272158560334235,90.45948963741174,0
1003.0,48,Seriously beautiful,5.0,3.0,General,Bottoms,Skirts,10.35031866186196,57.64629092937864,1
945.0,35,Perfect fall sweater,5.0,0.0,General,Tops,Sweaters,7.825403448508463,89.44713389674166,1
1150.0,66,Great casual summer dress (with pockets!),4.0,2.0,General,Dresses,Dresses,15.9075646182427,115.45342271088003,1
1081.0,57,Fun summer dress!,5.0,0.0,General,Dresses,Dresses,12.573970483924745,88.39678235265691,1
1094.0,35,Runs a little big for hd,4.0,0.0,General,Dresses,Dresses,11.02626270756594,68.17784692845375,1
862.0,51,Beautiful color,4.0,0.0,General Petite,Tops,Knits,2.14982664273105,57.43581395647679,1
895.0,39,Red for me,5.0,2.0,General,Tops,Fine gauge,7.69056532485665,25.30332926561625,1
861.0,68,Not my thing,3.0,0.0,General,Tops,Knits,15.447817572747038,49.8712030392458,1
862.0,39,"Cute, comfy and flattering",5.0,0.0,General Petite,Tops,Knits,7.123600478620839,59.89135311529466,1
877.0,49,Seems to run a bit small,3.0,0.0,General,Tops,Knits,15.508256465530708,101.74145550263286,1
1022.0,42,Like butter,5.0,1.0,General Petite,Bottoms,Jeans,4.381047557461136,97.57392510833508,1
501.0,46,Lune embroidered robe,5.0,0.0,Intimates,Intimate,Sleep,9.592668424191292,31.466077479094807,1
909.0,28,Super cute!,5.0,0.0,General Petite,Tops,Fine gauge,9.501430375600396,46.231602459987016,1
381.0,38,The 1 piece,5.0,3.0,Intimates,Intimate,Swim,7.481727747105505,63.59255013139296,1
836.0,56,"Great shirt, order size smaller",5.0,5.0,General Petite,Tops,Blouses,10.167516083251252,20.463031115330395,1
1022.0,41,Very long,5.0,0.0,General Petite,Bottoms,Jeans,6.338861357789106,114.578673877836,1
872.0,44,I beautiful and feels good,5.0,2.0,General,Tops,Knits,2.3896940172007186,40.00079450852695,1
1080.0,27,Beautiful and comfortable,5.0,2.0,General,Dresses,Dresses,2.8035683986160693,73.07095495587092,1
1059.0,38,I love these,5.0,0.0,General Petite,Bottoms,Pants,2.263476047026269,104.1988277895423,1
860.0,33,Boxy fit,3.0,0.0,General,Tops,Knits,22.15877268735672,109.25660902234848,1
927.0,19,High quality,5.0,1.0,General Petite,Tops,Sweaters,13.502056901229611,51.071647390603054,1
28.0,29,Please make in more florals and patterns!,5.0,0.0,Intimates,Intimate,Swim,10.23330242995902,50.021426539531234,1
1082.0,56,I wish it was the same dress in the store,4.0,10.0,General,Dresses,Dresses,11.764320402133135,81.38293260287355,1
1025.0,32,"Great, comfortable jeans",5.0,0.0,General,Bottoms,Jeans,6.859004820267352,66.75670866383616,1
1078.0,39,Nice casual tunic-dress,5.0,2.0,General Petite,Dresses,Dresses,4.619436959177143,81.15872647543151,1
1121.0,20,Lovely light jacket,5.0,1.0,General,Jackets,Outerwear,12.014601689282395,137.2298684296942,1
844.0,47,Beautiful and timeless,5.0,0.0,General Petite,Tops,Blouses,8.876412148776653,42.53874442690086,1
1078.0,49,"No, just no.",1.0,0.0,General Petite,Dresses,Dresses,47.37890263139644,65.78663396381245,0
936.0,39,Great sweater,5.0,0.0,General,Tops,Sweaters,10.728175277093849,113.41015503277524,1
1122.0,61,Beautiful but short,4.0,2.0,General Petite,Jackets,Outerwear,3.679395520661712,75.12110368806196,1
1111.0,47,Fit and flare that swings,5.0,0.0,General,Dresses,Dresses,12.659223000056738,112.97291429825256,1
984.0,47,Runs small especially the arms,5.0,0.0,General Petite,Jackets,Jackets,6.394421842800144,111.91863430437884,1
1078.0,34,Terrible zipper!,1.0,0.0,General,Dresses,Dresses,17.697532545316097,75.60624546748637,0
819.0,33,Perfect for fall layering,5.0,3.0,General,Tops,Blouses,7.898361917384973,34.199261565863864,1
1094.0,32,Beautiful dress,5.0,0.0,General,Dresses,Dresses,4.313371615716251,65.98791780781951,1
1008.0,52,Love love love,5.0,0.0,General Petite,Bottoms,Skirts,6.489375551281265,48.89920071311112,1
1078.0,36,Striking dress!,4.0,0.0,General Petite,Dresses,Dresses,8.373107221218866,50.08527577791988,1
862.0,44,Underarm too loose,3.0,4.0,General,Tops,Knits,11.974325530647242,83.21617790364364,0
895.0,39,Very cute,4.0,1.0,General,Tops,Fine gauge,10.318617850528934,25.15402552899912,1
13.0,39,Stylish but strange,4.0,0.0,General,Dresses,Dresses,14.073197399962009,95.36424279775744,1
626.0,33,Good short,4.0,0.0,General Petite,Bottoms,Pants,12.4325525106406,62.82951489969524,1
985.0,63,Just what i was looking for.,5.0,0.0,General Petite,Jackets,Jackets,9.028157236490667,65.07747126778213,1
854.0,32,Sweet!,5.0,0.0,General,Tops,Knits,13.931631631564445,40.62992745950524,1
860.0,38,Gorgeous blouse; there is a lot of fabric,4.0,21.0,General Petite,Tops,Knits,15.11271466306297,93.01557040402156,1
839.0,56,Sweet shirt!,5.0,0.0,General,Tops,Blouses,10.284920767718448,45.17396641619887,1
1047.0,49,Spring staple!,5.0,4.0,General,Bottoms,Pants,12.957257559037362,75.73897462634771,1
1087.0,44,Beautiful and unique but didn't work for me,4.0,1.0,General,Dresses,Dresses,5.055786033989669,135.3508106485403,1
986.0,45,"Stunning, but fabric is too thin",1.0,6.0,General,Jackets,Jackets,54.05921260241252,108.67909574685288,0
1033.0,26,Comfy jeans,4.0,1.0,General Petite,Bottoms,Jeans,13.721074628870175,121.42355406016968,1
717.0,61,Yes!,5.0,0.0,General,Bottoms,Shorts,13.570635217616134,29.21052745122229,1
1095.0,36,Love it!,5.0,1.0,General Petite,Dresses,Dresses,10.687242920604136,47.66018124151546,1
431.0,19,Really cute,4.0,0.0,Intimates,Intimate,Intimates,4.341170550660637,34.488219860318594,1
964.0,61,Perfect jacket!!,5.0,6.0,General Petite,Jackets,Jackets,7.246831327904564,150.20784597962307,1
525.0,36,Great fit,5.0,0.0,Intimates,Intimate,Swim,5.512951164811176,59.01384022106562,1
518.0,25,Cute and comfy,4.0,0.0,Intimates,Intimate,Lounge,9.813989513695104,52.87832966447591,1
1099.0,41,"Very cute, well made",5.0,0.0,General,Dresses,Dresses,5.448526122991638,149.57572912062727,1
1099.0,39,"Poor quality, not as cute as photo",3.0,0.0,General Petite,Dresses,Dresses,8.854953328270593,135.42824822448438,0
876.0,29,Perfect dress up-or-down top!,5.0,0.0,General,Tops,Knits,5.748212820872496,48.50251471482474,1
1110.0,54,The look!,5.0,0.0,General,Dresses,Dresses,7.801831389836964,84.24416740992085,1
833.0,48,Very cute but harder to wear than i expected,4.0,1.0,General,Tops,Blouses,13.14018646543108,52.88485820398159,1
1077.0,34,Bright and beautiful,5.0,0.0,General,Dresses,Dresses,12.472621208654196,118.37953181272331,1
862.0,38,Odd fit,3.0,1.0,General,Tops,Knits,19.210713111994306,62.068189141009626,0
1094.0,38,Very pretty on,4.0,23.0,General,Dresses,Dresses,3.362531739077384,80.00283396763362,1
860.0,68,Abso lovely!,5.0,4.5,General,Tops,Knits,6.592480985870202,80.46230432264471,1
163.0,35,Feel these socks!,5.0,17.0,Intimates,Intimate,Legwear,7.201911289133215,52.787925650088525,1
1025.0,67,Great pair of jeans!,5.0,4.0,General,Bottoms,Jeans,6.456344863241717,135.60957660829655,1
194.0,61,Great jacket,5.0,0.0,General Petite,Intimate,Lounge,5.317851869202973,85.83583271734665,1
1027.0,35,Slightly disappointed,3.0,0.0,General,Bottoms,Jeans,16.050566228795915,95.4602826580794,0
863.0,71,Good fit,5.0,3.0,General,Tops,Knits,8.95910943141136,61.322037612032425,1
1037.0,52,These pants are to die for!,5.0,0.0,General,Bottoms,Jeans,8.341764519439689,61.61077431281062,1
850.0,70,Love love love,4.0,0.0,General,Tops,Blouses,6.096096021091849,61.327267221150365,1
1049.0,39,Relax comfy with style,5.0,1.0,General,Bottoms,Pants,3.200504720090616,86.12127372315126,1
254.0,43,"Love, love, love",5.0,1.0,Intimates,Intimate,Swim,9.394715806612544,63.88770328203556,1
1033.0,29,Comfortable jeans,4.0,0.0,General,Bottoms,Jeans,8.288786680383462,49.4005201188888,1
862.0,46,Gorgeous tunic--interesting mix of colors,5.0,1.0,General,Tops,Knits,9.0764071897083,103.40491121014507,1
1020.0,59,Shape problem,3.0,6.0,General Petite,Bottoms,Skirts,17.107888176344797,51.390808770701526,0
1.0,50,Love this under-all cami tank ?,5.0,0.0,Intimates,Intimate,Layering,7.229458074144132,143.30923313609793,1
868.0,35,Peplum hem tee,3.0,2.0,General,Tops,Knits,12.16069590588388,82.25670351831454,1
868.0,36,Subtly soft,5.0,2.0,General,Tops,Knits,6.885976232268374,49.61460950636108,1
1022.0,59,Another great pair of stevies!,5.0,2.0,General,Bottoms,Jeans,9.888897852940596,101.49731168145829,1
1078.0,41,Lovely perfection,5.0,0.0,General,Dresses,Dresses,4.343700255223243,46.9732949230293,1
868.0,37,Flattering tunic for any occasion,5.0,0.0,General,Tops,Knits,12.6447631420516,1.0,1
824.0,63,Color and buttons,4.0,2.0,General,Tops,Blouses,15.203886862873722,44.4045927160313,1
602.0,36,Not what i expected,3.0,0.0,General,Bottoms,Shorts,11.947038733628236,54.49706710740821,0
1086.0,46,Oversized tshirt,2.0,16.0,General,Dresses,Dresses,26.42698830208706,139.20876525467008,0
872.0,53,Great casual top,5.0,0.0,General Petite,Tops,Knits,9.225503152900922,37.92323833082641,1
927.0,35,Unexpectedly love it!,5.0,0.0,General Petite,Tops,Sweaters,3.519012212289548,74.16967665573947,1
1094.0,62,Cute and right price,5.0,1.0,General Petite,Dresses,Dresses,10.70450546125198,127.1060865853363,1
868.0,73,Great shirt that's a bit different,5.0,2.0,General,Tops,Knits,9.95315583106268,70.09648540702375,1
1028.0,65,Fabulous!,5.0,2.0,General,Bottoms,Jeans,12.334853925874516,62.584870293587386,1
1083.0,53,Best for staright figures,4.0,3.0,General,Dresses,Dresses,14.187183618148682,98.18095981619167,1
967.0,53,Rich color blend,5.0,2.0,General,Jackets,Jackets,13.866916697459004,94.75630271425354,1
868.0,39,"Poor quality, unflattering fit",2.0,1.0,General,Tops,Knits,28.45091864249176,39.22146336030312,0
1083.0,35,Flimsy,2.0,2.0,General,Dresses,Dresses,30.61231158625239,91.693748625679,0
1037.0,50,Underwhelming,2.0,0.0,General Petite,Bottoms,Jeans,28.534230338767664,80.94520855473328,0
837.0,35,Great design with cheap fabric. not worth it.,2.0,0.0,General,Tops,Blouses,9.120208412908312,28.632316525176044,0
52.0,33,Super comfy and cute,5.0,0.0,General,Bottoms,Shorts,12.433673704337368,55.77216921224304,1
1093.0,62,"Beautiful, but...",4.0,2.0,General,Dresses,Dresses,6.23179960207993,43.98602303146351,1
1092.0,34,Beware if you're fuller in the chest,3.0,122.0,General,Dresses,Dresses,19.517384857472635,57.28845526463598,1
862.0,33,Cute and comfy,5.0,0.0,General Petite,Tops,Knits,2.5270203797409976,73.86271550972315,1
935.0,59,Color less blue,5.0,2.0,General,Tops,Sweaters,12.841125510297658,78.94569307032803,1
862.0,39,Soft but felt like robe,3.0,1.0,General Petite,Tops,Knits,19.1638470169579,105.82749932699352,1
975.0,48,Love!,5.0,1.0,General Petite,Jackets,Jackets,2.430412320075522,64.35962491840182,1
936.0,55,Soft versatile=heaven,5.0,0.0,General Petite,Tops,Sweaters,3.4315256340184046,86.98238723681165,1
1030.0,25,Amazing jeans,5.0,0.0,General,Bottoms,Jeans,7.134355055543887,55.747167439398,1
1078.0,44,Amazing dress!,5.0,10.0,General,Dresses,Dresses,13.327035964580388,111.03412157988753,1
1083.0,33,... just not for me...,3.0,2.0,General,Dresses,Dresses,17.365914934654874,104.79208426261152,1
836.0,31,Must see detail,5.0,1.0,General,Tops,Blouses,13.16265086463864,41.19696278753574,1
936.0,39,Soft and cozy,5.0,8.0,General Petite,Tops,Sweaters,2.0874633474065067,65.20838146791726,1
863.0,42,Great staple,5.0,0.0,General,Tops,Knits,10.920090807303074,50.60941008552095,1
1098.0,25,Weird boobs,3.0,1.0,General,Dresses,Dresses,6.731132188000254,48.69849496691805,0
984.0,37,So cute and stylish!,5.0,0.0,General,Jackets,Jackets,9.344393074481635,74.66969880361569,1
1022.0,32,Love!,5.0,0.0,General,Bottoms,Jeans,6.749717331980504,89.28656066734555,1
847.0,55,Versatile,5.0,0.0,General,Tops,Blouses,9.47379317172864,67.74338780013368,1
1081.0,41,Love this dress,5.0,0.0,General Petite,Dresses,Dresses,6.518457115306507,109.75132254372296,1
850.0,57,Very pretty!,5.0,0.0,General,Tops,Blouses,6.075792679003815,30.140857071002458,1
864.0,61,Beautiful!!,5.0,1.0,General,Tops,Knits,9.413994052022495,82.4867168357217,1
